Page path and screen class,Views,Users,Views per user,Average engagement time,Event count,Conversions,Total revenue
/store/p/microservices-practice-labs,5,3,1.6666666666666667,1.6666666666666667,14,0,0
/store/p/network-automation-online-live-class-aug2022,5,1,5,0,8,0,0
/store/p/network-automation-with-python-and-ansible-online-live-class-oct2020,5,5,1,2,18,0,0
/store/p/packer-training,5,1,5,0,7,0,0
/store/p/python-basics-online-live-july2023-tpzh2,5,1,5,0,6,0,0
/store/p/sdn-practice-labs,5,5,1,9,22,0,0
/store/p/subscription-mnthly,5,2,2.5,14,11,0,0
/store/p/suse-k8s-jan2022,5,4,1.25,3.25,16,0,0
/store/p/terraform/jan2023,5,1,5,0,8,0,0
/store/virtual,5,3,1.6666666666666667,7,10,0,0
/aboutj,4,1,4,95,13,0,0
/blog/,4,2,2,25,9,0,0
/blog/install-windows-terminal,4,4,1,11.75,13,0,0
/checkout/order-confirmed,4,4,1,88.5,23,4,0
/home-2,4,1,4,0,7,0,0
/kubernetes-5g-webinar,4,1,4,2,6,0,0
/march-suse-rancher-webinar,4,2,2,0.5,6,0,0
/overview-docker,4,1,4,298,7,0,0
/overview-napya,4,4,1,1.5,14,0,0
/store-os-generative-ai,4,1,4,74,6,0,0
/store-suse-k8s-training,4,3,1.3333333333333333,2.3333333333333335,8,0,0
/store/p/5g-essentials-online-live-class-nov2020,4,3,1.3333333333333333,5.666666666666667,13,0,0
/store/p/apis-and-api-design-with-python-nov2020,4,4,1,2.25,17,0,0
/store/p/architecting-on-aws-online-live-class-jan10,4,1,4,0,5,0,0
/store/p/cks-5-2023,4,1,4,1,7,0,0
/store/p/golang-may2023,4,1,4,0,5,0,0
/store/p/jenkins-training-june2023,4,1,4,0,6,0,0
/store/p/kubernetes-ckad-online-class-sept2023,4,1,4,0,6,0,0
/store/p/napya-onlinelive,4,1,4,0,4,0,0
/store/p/sp-ansible-201,4,3,1.3333333333333333,3,9,0,0
/store/p/suse-sles-linux-june2022,4,4,1,3.75,18,0,0
/store/p/suse-sles-linux-nov2021,4,4,1,3.75,17,0,0
/talia,4,3,1.3333333333333333,4.666666666666667,10,0,0
/visit,4,4,1,0,15,0,0
/%C3%A2%C2%80%C2%8B%C3%A2%C2%80%C2%8B%C3%A2%C2%80%C2%8B%C3%A2%C2%80%C2%8B%C3%A2%C2%80%C2%8B,3,2,1.5,2,12,0,0
/8-2-to-8-13-py-for-sde,3,2,1.5,6,4,0,0
/admin,3,3,1,3,13,0,0
/b3ZlcnZpZX,3,1,3,1,7,0,0
/blog-1-1,3,1,3,43,7,0,0
/blog/5aihoup7u1rnxvlb9m8t8g4dt58pk2,3,1,3,70,6,0,0
/blog/b2ejoa840ofyizom2xfuzo6xiiq3pe,3,1,3,0,4,0,0
/blog/singlevmK8s,3,1,3,67,11,0,0
/blog/tag/ansible,3,1,3,39,6,0,0
/blog/tune-your-dot-files,3,3,1,11.333333333333334,6,0,0
/blog/xgzvy5ylhdinwachialvwav5ggeh7n,3,1,3,0,6,0,0
/on-demand-courses-1,3,1,3,103,5,0,0
/overview-network-automation,3,2,1.5,6.5,12,0,0
/overview-pyb,3,2,1.5,3,9,0,0
/overview-zerocodechatbots-1,3,1,3,0,3,0,0
/poster/,3,1,3,3,10,0,0
/s/Mastering-Ansible-873z.pdf,3,1,3,10,9,0,0
/store-comptia-network,3,2,1.5,1,5,0,0
/store/p/ansible-essentials-online-nov2022,3,3,1,4.333333333333333,11,0,0
/store/p/api-design-with-python-feb-2021,3,3,1,2,14,0,0
/store/p/api-design-with-python-oct2023-t7Xr8,3,1,3,0,3,0,0
/store/p/architecting-on-aws-online-live-class-4-26-22,3,2,1.5,1.5,4,0,0
/store/p/architecting-on-aws-online-live-class-apr2021,3,1,3,0,3,0,0
/store/p/aws-techessentials-feb20,3,2,1.5,0,7,0,0
/store/p/deploying5g-online-live-class-12-21,3,3,1,0.3333333333333333,11,0,0
/store/p/golang-training-aug2022,3,1,3,0,4,0,0
/store/p/jenkins-jan2022,3,2,1.5,1,8,0,0
/store/p/jenkinsnov2020,3,3,1,14,13,0,0
/store/p/kubernetes-bootcamp-online-live-class-dec2020,3,2,1.5,6.5,10,0,0
/store/p/kubernetes-bootcamp-online-live-class-oct2020,3,3,1,37.333333333333336,12,0,0
/store/p/kubernetes-online-live-class-oct-2021,3,3,1,30,12,0,0
/store/p/microservices-online-live-class-1-27-2021,3,2,1.5,7.5,12,0,0
/store/p/neuvector-training-623,3,2,1.5,0.5,6,0,0
/store/p/python-basics-online-live-class-jan2021,3,2,1.5,1.5,7,0,0
/store/p/sip-essentials-online-live-oct2021,3,3,1,12,9,0,0
/store/p/system-operations-on-aws-online-live-class-nov2020,3,1,3,0,6,0,0
/store/p/system-operations-on-aws-online-live-class-nov2022,3,1,3,0,5,0,0
/test.yaml,3,2,1.5,2.5,9,0,0
/training-courses-old,3,1,3,5,4,0,0
/ansible-training-1,2,1,2,0,2,0,0
/beachhead,2,2,1,0,10,0,0
/blog-1-1/Blog Post Title One-6sea4,2,1,2,59,5,0,0
/blog-1-1/jm3qremu8kkqc52uhj7kre1amp7b1y,2,1,2,0,4,0,0
/blog/category/blog,2,1,2,2,5,0,0
/blog/tag/ansible+switch+configuration,2,2,1,2.5,10,0,0
/blog/tag/ckad,2,2,1,4.5,6,0,0
/blog/tag/programming,2,2,1,2.5,9,0,0
/cloud-training-2,2,1,2,0,2,0,0
/commerce/orders/YmM5OWYyOT,2,2,1,0,8,0,0
/contact/,2,2,1,0,2,0,0
/courses/,2,2,1,8,10,0,0
/devops.,2,1,2,1,6,0,0
/extra,2,1,2,5,7,0,0
/home-1-2,2,1,2,0,4,0,0
/https/alta3.com/store/p/crush-the-ckad,2,1,2,0,4,0,0
/hutch-copy,2,1,2,0,3,0,0
/kubernetes-in-the-5g-network-webinar,2,1,2,0,2,0,0
/labs/openstack,2,1,2,1,5,0,0
/labs/openstack/39,2,2,1,1,5,0,0
/login,2,2,1,4.5,9,0,0
/may-ansible-awx-webinar,2,1,2,0,2,0,0
/overview-5G,2,1,2,2,6,0,0
/overview-ans,2,2,1,0.5,7,0,0
/overview-ansible-202-1,2,1,2,0,2,0,0
/overview-awssyops,2,2,1,2.5,6,0,0
/overview-github,2,1,2,3,6,0,0
/overview-gitlab,2,2,1,2.5,6,0,0
/overview-gitlab-training-1,2,1,2,0,2,0,0
/overview-natural-language-ai-1,2,1,2,0,2,0,0
/overview-opensource-ai-1,2,1,2,0,2,0,0
/overview-opensource-aihttps://alta3.com/overview-natural-language-aihttps://alta3.com/overview-python-aihttps://alta3.com/overview-golang-aihttps://alta3.com/overview-ansible-aihttps://alta3.com/overview-java-aihttps://alta3.com/overview-zerocodechatbotshttps://alta3.com/overview-zerocode-aihttps://alta3.com/overview-ai-chat-bardhttps://alta3.com/overview-zerocodechatbots-watsonhttps://alta3.com/overview-zerocodechatbots-chatgpt,2,2,1,0,7,0,0
/overview-py-datasci,2,1,2,2,6,0,0
/overview-pyna,2,2,1,3.5,6,0,0
/overview-zerocodeai,2,1,2,389,4,0,0
/portfolio-1/project-one-f5w4d-wcrse,2,1,2,0,4,0,0
/posters/tmux.pdf,2,2,1,2,8,0,0
/store-network-automation-training-1,2,1,2,0,3,0,0
/store-slesv201v15-training,2,2,1,1,3,0,0
/store-volte,2,2,1,3,3,0,0
/store/manual,2,1,2,0,2,0,0
/store/p/5g-essentials-online-live-class-august27-28,2,1,2,9,6,0,0
/store/p/5g-essentials-online-live-class-jan2022,2,2,1,5,6,0,0
/store/p/aXBzZWMtc2,2,2,1,0,8,0,0
/store/p/ansible-essentials-self-paced-nov2020,2,2,1,3.5,8,0,0
/store/p/apis-and-api-design-with-python-june2021,2,2,1,1,7,0,0
/store/p/architecting-on-aws-online-live-class-5-17-22,2,1,2,8,5,0,0
/store/p/architecting-on-aws-online-live-class-6-28-22,2,1,2,0,4,0,0
/store/p/architecting-on-aws-online-live-class-oct2020,2,1,2,0,2,0,0
/store/p/architecting-on-aws-online-live-class-sept28,2,1,2,0,2,0,0
/store/p/architecting-on-aws-online-live-sept2021,2,1,2,0,3,0,0
/store/p/aws-techessentials-april2023,2,1,2,0,2,0,0
/store/p/cka-online-live-class-12-2022,2,2,1,0,3,0,0
/store/p/comptia-security-boot-camp-aug2021,2,1,2,1,6,0,0
/store/p/developing-on-aws-online-live-class-aug2022,2,1,2,0,2,0,0
/store/p/gitlab-training-march2022,2,1,2,0,5,0,0
/store/p/golang-nov2021,2,1,2,0,3,0,0
/store/p/kubernetes-bootcamp-online-live-class-august31,2,2,1,0,4,0,0
/store/p/kubernetes-online-live-class-dec2022,2,2,1,1,5,0,0
/store/p/kubernetes-online-live-class-july2023-dg8bl,2,1,2,0,3,0,0
/store/p/kubernetes-online-live-class-nov2022,2,1,2,3,7,0,0
/store/p/microservices-online-live-class-aug2021,2,2,1,1.5,8,0,0
/store/p/microservices-online-live-june2023,2,1,2,4,4,0,0
/store/p/network-automation-online-live-class-nov2022,2,1,2,0,3,0,0
/store/p/pythonnetworautomation-aug2022,2,1,2,0,3,0,0
/store/p/pythonnetworautomation-may2022,2,1,2,0,3,0,0
/store/p/sdnnfv-online-live-class-oct2020,2,1,2,2,7,0,0
/store/p/sip-essentials-online-live-class-april2021,2,2,1,5.5,8,0,0
/store/p/subscription-yearly,2,1,2,0,3,0,0
/store/p/suse-k8s-dec2022,2,2,1,1,6,0,0
/store/p/suse-rancher-dec2021,2,2,1,4.5,9,0,0
/store/p/suse-sle201v15-linux-sept2021,2,2,1,1,9,0,0
/store/p/volte-and-the-ims-online-training-livesept-584p6mar2022,2,1,2,8,7,0,0
/subscription-services,2,2,1,0,3,0,0
/training-courses-2021,2,1,2,0,2,0,0
/training/sip-interoperability-training/,2,2,1,0,4,0,0
/training/virtual-sip-training,2,2,1,0,6,0,0
/%E2%80%8B%E2%80%8B%E2%80%8B%E2%80%8B%E2%80%8B,1,1,1,0,3,0,0
/3-7-python-basics,1,1,1,1,5,0,0
/404,1,1,1,0,3,0,0
/;,1,1,1,1,2,0,0
/Avaya_SIP_Training.html,1,1,1,0,3,0,0
/DEMO,1,1,1,0,4,0,0
/alta3-practice-lab-environments,1,1,1,0,3,0,0
/alta3-research-course-portfolio-1,1,1,1,0,1,0,0
/api/what-is-live,1,1,1,1,5,0,0
/author/hfryer/,1,1,1,12,3,0,0
/beachhead/,1,1,1,3,5,0,0
/blog/2017-02-09-public-vs-private-openstack,1,1,1,0,4,0,0
/blog/5pc907711blfw1nludoq9zzh7bjjbc,1,1,1,21,3,0,0
/blog/670bzkwx4a4ui8sxf0x96qsq7eh51h,1,1,1,23,3,0,0
/blog/asgv4x928z07bkyoe0420szb38mezk,1,1,1,47,3,0,0
/blog/en77h6ek2rjfwfuwobm65ocmkj67po,1,1,1,20,3,0,0
/blog/km1mvf4k45gwvsbd5af80357c3slex,1,1,1,94,3,0,0
/blog/ma999nl77n8yjq3cgxn3uyh0gn0va8,1,1,1,35,3,0,0
/blog/mk2zfhf8l0h9rj4x4xi9xffbi89p6t,1,1,1,101,3,0,0
/blog/r77bthbptec44rdupzglhzwrr7te0i,1,1,1,21,3,0,0
/blog/tag/ansible+eos+banner,1,1,1,0,4,0,0
/blog/tag/curl,1,1,1,7,3,0,0
/blog/tag/kubernetes,1,1,1,7,2,0,0
/blog/tag/linux,1,1,1,7,3,0,0
/blog/tag/python,1,1,1,7,3,0,0
/blog/tag/vim,1,1,1,2,3,0,0
/blog/w2r9f6mt8i7qj78wi9pr54yfte6ev7,1,1,1,86,3,0,0
/blogs,1,1,1,2,4,0,0
/category/uncategorized/,1,1,1,13,5,0,0
/certification-pyb-1,1,1,1,0,1,0,0
/certification-pyna-202-1,1,1,1,0,1,0,0
/certification-python-201-1,1,1,1,0,1,0,0
/certification/cf1f998c-92e7-437f-a1dd-80fb1e70ee87.pdf,1,1,1,2,5,0,0
/commerce/orders/024998a6-b1d5-464c-a045-5eab76d986fc,1,1,1,78,4,1,0
/commerce/orders/07521208-793e-4ab4-9555-85be28a13082,1,1,1,23,4,1,0
/commerce/orders/085d2533-1de9-400c-b892-fef40613ffed,1,1,1,5,4,1,0
/commerce/orders/093900dc-6bc6-49f7-82b6-64457ac03c26,1,1,1,5,4,1,0
/commerce/orders/0dbe173c-c44e-4ef9-adbd-bdbe3b706d21,1,1,1,0,5,1,0
/commerce/orders/124cc4fa-734e-4ddb-b348-a95b55bdd6f0,1,1,1,49,4,1,0
/commerce/orders/1db58db7-b161-4188-88ab-adbf9ca99db8,1,1,1,0,5,1,0
/commerce/orders/22614371-1862-43f7-b9c3-94afe994850f,1,1,1,2,4,1,0
/commerce/orders/25eca9be-4e70-4d40-b51e-d2ff82588c2d,1,1,1,420,4,1,0
/commerce/orders/29419664-b125-4be9-a7b7-f3df36b3feae,1,1,1,90,4,1,0
/commerce/orders/2bd11f25-6549-4090-859e-83f630570a91,1,1,1,8,4,1,0
/commerce/orders/2d965dc2-0939-4de8-937a-e51deb0e33f2,1,1,1,167,4,1,0
/commerce/orders/30337d48-57af-42cf-9770-a59f78ee378d,1,1,1,5,4,1,0
/commerce/orders/345199bd-0a0a-4046-a16e-945a9a26c0f2,1,1,1,1271,4,1,0
/commerce/orders/34c982c1-6ab9-4dd0-b756-1f33f21ec80d,1,1,1,0,5,1,0
/commerce/orders/34d4652e-1d30-4b74-ba94-f29f47cffd45,1,1,1,3,4,1,0
/commerce/orders/3bdc79fd-6c3a-410d-b9bb-52a26bc79e5b,1,1,1,0,5,1,0
/commerce/orders/3bfa5f15-797d-461d-8851-ca0134be6765,1,1,1,10,4,1,0
/commerce/orders/3c750317-b014-41d0-a75f-d0e3ad3a9876,1,1,1,8,4,1,0
/commerce/orders/43fe3441-eb01-419c-be7f-0a814eb8fba9,1,1,1,0,3,1,0
/commerce/orders/4846f0c4-8c69-4971-b7b3-e49484247842,1,1,1,0,4,1,0
/commerce/orders/4877b9bc-8435-4afd-94eb-e4e410bbdfb0,1,1,1,29,4,1,0
/commerce/orders/48b6c7a9-119d-48e7-b7f1-a055b13f3f4b,1,1,1,666,4,1,0
/commerce/orders/522d8309-46b1-46f8-bb3a-cf8af75dfeb6,1,1,1,5,4,1,0
/commerce/orders/59e75593-f5b7-4b3d-85a0-56b4340c7790,1,1,1,22,4,1,0
/commerce/orders/67dbbeec-0c81-4163-830b-daa421fc1578,1,1,1,14,4,1,0
/commerce/orders/6864850d-7dc6-400d-964e-d808d0b24b86,1,1,1,120,4,1,0
/commerce/orders/72e9abf0-c4a5-4180-857c-a779e8e48bca,1,1,1,6,4,1,0
/commerce/orders/795041ee-f64b-48dd-ada6-2696bcdaf8c2,1,1,1,0,3,1,0
/commerce/orders/7ff88cd3-2f3b-42a6-9aaa-8ce39f9fa81e,1,1,1,0,5,1,0
/commerce/orders/85041af8-93db-490e-8b86-b10164b7a6b3,1,1,1,13,4,1,0
/commerce/orders/8967fde7-b830-420f-9fe8-e59a5e3cd510,1,1,1,0,3,1,0
/commerce/orders/89d2b8a3-cbd1-41c4-a9e7-b635f99679c7,1,1,1,22,4,1,0
/commerce/orders/8f71ad57-662f-4294-a494-cb5e0ddb2ae1,1,1,1,11,3,1,0
/commerce/orders/911383df-1351-4e3f-a31c-08020ce753e3,1,1,1,1,4,1,0
/commerce/orders/999bd3ad-8680-48f2-adde-f359a2f22cb0,1,1,1,13,4,1,0
/commerce/orders/99cec71d-8800-4244-b4ab-602fdb699e0f,1,1,1,0,5,1,0
/commerce/orders/a081384e-3a6e-4dc7-8638-493f38c679db,1,1,1,53,4,1,0
/commerce/orders/a0d318e4-2a37-4fee-a499-236a87203f2c,1,1,1,0,5,1,0
/commerce/orders/b38e4080-882b-4893-aa61-7d1aa165a47b,1,1,1,6,4,0,0
/commerce/orders/c1ef172f-728c-466a-8d60-c46240c98840,1,1,1,2,3,1,0
/commerce/orders/cdac9ddb-8857-49c9-a33d-1485fc7ac6b7,1,1,1,13,4,1,0
/commerce/orders/d4705bab-dfd7-4e8d-9303-bd7cb1d8c6c4,1,1,1,15,4,1,0
/commerce/orders/d7521bad-7574-4c28-905d-7c0801040cf6,1,1,1,48,4,1,0
/commerce/orders/db400617-4d97-471c-8407-33b611d9c85c,1,1,1,8,4,1,0
/commerce/orders/dd8a018e-7830-46db-9dc1-43e83adea640,1,1,1,24,4,1,0
/commerce/orders/ddf1a9ea-3d14-4580-a214-5278cf8f6757,1,1,1,30,4,1,0
/commerce/orders/e346b617-96c4-4ae4-82ce-c4384c56b35d,1,1,1,11,4,1,0
/commerce/orders/ec4a9510-b249-4eee-917e-cea82857d582,1,1,1,22,4,1,0
/commerce/orders/eea534af-4057-4dcc-8fb8-a2e5f2015b1b,1,1,1,9,4,1,0
/commerce/orders/f649f859-ef4b-482f-b0a1-1764fae73003,1,1,1,12,4,1,0
/commerce/orders/f985595c-fe20-4dde-8072-0d0ec3b852de,1,1,1,0,6,1,0
/commerce/orders/fa42e40a-5de8-45c6-8e8a-548b1aece045,1,1,1,1,4,1,0
/commerce/orders/ffdd4279-b51c-481c-b9cc-eec32dd80bb3,1,1,1,0,5,1,0
/commerce/redirect,1,1,1,0,4,0,0
/courses/virtual-sip-training/,1,1,1,0,4,0,0
/draftpagedonotlink,1,1,1,0,2,0,0
/favicon.co,1,1,1,1,3,0,0
/free-course-trials-thank-you,1,1,1,0,1,0,0
/groups/macho-dingos-flopped/your-content,1,1,1,1,5,0,0
/groups/nimble-orangutans-raced/dashboard,1,1,1,3,5,0,0
/groups/nimble-turtles-spurted,1,1,1,2,5,0,0
/groups/nimble-turtles-spurted/your-content,1,1,1,1,3,0,0
/https:/alta3.com/store/p/tf-selfpaced,1,1,1,0,2,0,0
/hutch-1,1,1,1,0,1,0,0
/july-sles-webinar,1,1,1,0,1,0,0
/labs,1,1,1,10,5,0,0
/labs/openstack/,1,1,1,2,3,0,0
/labs/openstack/10/,1,1,1,2,5,0,0
/labs/sdn/,1,1,1,0,6,0,0
/march-suse-rancher-webinar-1,1,1,1,0,1,0,0
/napya,1,1,1,4,4,0,0
/new-page,1,1,1,0,3,0,0
/overview-5g-overview/,1,1,1,0,4,0,0
/overview-aa,1,1,1,0,3,0,0
/overview-ansible-101,1,1,1,4,3,0,0
/overview-ansible-2,1,1,1,0,1,0,0
/overview-ansible-202-server,1,1,1,0,2,0,0
/overview-ansible-203-windows,1,1,1,0,2,0,0
/overview-ansible-302-1,1,1,1,0,1,0,0
/overview-ansible-ai-1,1,1,1,0,1,0,0
/overview-ansidell,1,1,1,0,2,0,0
/overview-avaya-trainingThis%20video,1,1,1,11,5,0,0
/overview-awx,1,1,1,0,2,0,0
/overview-casp/,1,1,1,1,5,0,0
/overview-cka,1,1,1,1,3,0,0
/overview-cka-training%C2%A0-%C2%A0virtual%20live%20training%20-%205-9%20June%202023,1,1,1,9,3,0,0
/overview-cka-training-1,1,1,1,0,1,0,0
/overview-comptia-network/,1,0,0,0,3,0,0
/overview-crush-the-ckad-exam,1,1,1,1,3,0,0
/overview-deploying5g-1,1,1,1,0,1,0,0
/overview-docker101-1,1,1,1,0,2,0,0
/overview-golang-ai-1,1,1,1,0,1,0,0
/overview-golang-training-1,1,1,1,0,1,0,0
/overview-java-ai-1,1,1,1,0,1,0,0
/overview-kubernetes-cka,1,1,1,0,2,0,0
/overview-kubernetes-ckad-1,1,1,1,0,1,0,0
/overview-mans,1,1,1,0,2,0,0
/overview-mastering-ansible-training-1,1,1,1,0,2,0,0
/overview-natural-language-ai-delete,1,1,1,0,1,0,0
/overview-natural-language-ai/,1,1,1,2,4,0,0
/overview-python-ai-1,1,1,1,0,1,0,0
/overview-sd-wan,1,1,1,2,3,0,0
/overview-sdn,1,1,1,2,3,0,0
/overview-sk8s,1,1,1,0,2,0,0
/overview-suse-k8s-1,1,1,1,0,1,0,0
/overview-suse-neuvector/,1,1,1,0,3,0,0
/overview-training-data-sciences,1,1,1,7,3,0,0
/overview-zerocodechatbots-chatgpt-1,1,1,1,0,1,0,0
/overview-zerocodechatbots-watson-1,1,1,1,0,1,0,0
/overviewawsdeveloping,1,1,1,1,4,0,0
/overviewjenkins,1,1,1,6,4,0,0
/pdf/,1,1,1,3,3,0,0
/portfolio-1,1,1,1,0,1,0,0
/portfolio-2,1,1,1,0,1,0,0
/posters/ansible.pdf,1,1,1,0,2,0,0
/posters/linux.pdf,1,1,1,1,3,0,0
/postersopen%20aiopen%20ai,1,1,1,1,3,0,0
/postest,1,1,1,0,4,0,0
/programming-training-1,1,1,1,0,1,0,0
/rancher-training,1,1,1,0,1,0,0
/research,1,1,1,3,3,0,0
/sales,1,1,1,4,3,0,0
/sales-applicatiom,1,1,1,0,3,0,0
/site-map.yaml,1,1,1,1,3,0,0
/site-map.yml,1,1,1,1,3,0,0
/sle201v15-training,1,1,1,0,1,0,0
/store-2/p/country-feast-set-3nybt-kkkbr,1,1,1,0,1,0,0
/store-awsarchitect,1,1,1,0,1,0,0
/store-awsdeveloping,1,1,1,0,1,0,0
/store-awsdevops,1,1,1,0,1,0,0
/store-awssysops,1,1,1,0,1,0,0
/store-awstech,1,1,1,0,1,0,0
/store-ceh,1,1,1,0,1,0,0
/store-certified-kubernetes-training%20Certified%20Kubernetes%20Administrator%20-%20Instructor%20led%20course,1,1,1,2,3,0,0
/store-certified-kubernetes-training-1,1,1,1,0,1,0,0
/store-mans,1,1,1,0,2,0,0
/store-openstack-training,1,1,1,0,1,0,0
/store-rancher-training-1,1,1,1,0,1,0,0
/store/p/5g-essentials-online-live-class-april2021,1,1,1,1,4,0,0
/store/p/NWctZXNzZW,1,1,1,0,4,0,0
/store/p/ansible-manual,1,1,1,0,3,0,0
/store/p/api-design-with-python-nov2021,1,1,1,2,4,0,0
/store/p/apis-and-api-design-with-python-april2021,1,1,1,33,2,0,0
/store/p/architecting-on-aws-online-live-class-aug2022,1,1,1,0,1,0,0
/store/p/architecting-on-aws-online-live-class-jan10-ny84t,1,1,1,0,1,0,0
/store/p/architecting-on-aws-online-live-class-jan2021,1,1,1,0,1,0,0
/store/p/architecting-on-aws-online-live-nov-21,1,1,1,1,4,0,0
/store/p/aws-technical-essentials-online-live-class-nov2022,1,1,1,0,1,0,0
/store/p/certified-kubernetes-administrator-labs,1,1,1,2,5,0,0
/store/p/cissp-boot-camp-online-live-nov2020-737ye,1,1,1,5,3,0,0
/store/p/comptia-advanced-security-practitioner-casp-dec-gpcyn/,1,1,1,0,3,0,0
/store/p/comptia-network-online-live-nightclassaugust,1,1,1,1,4,0,0
/store/p/comptia-security-boot-camp-dec2021-g29rp,1,1,1,0,4,0,0
/store/p/developing-on-aws-online-live-class-jan31,1,1,1,0,1,0,0
/store/p/developing-on-aws-online-live-class-oct-2021,1,1,1,0,1,0,0
/store/p/gitlab-training-oct2021-9hkpn-Bhi6h,1,1,1,2,5,0,0
/store/p/golang-oct2023-qNrJL,1,1,1,0,1,0,0
/store/p/kubernetes-ckad-online-live-class-sept2023-TSsSF,1,1,1,0,1,0,0
/store/p/microservices-online-live-class-june2021,1,1,1,0,3,0,0
/store/p/microservices-online-live-class-oct2021,1,1,1,3,4,0,0
/store/p/network-automation-with-python-and-ansible-online-live-class-april2021,1,1,1,14,5,0,0
/store/p/network-automation-with-python-and-ansible-online-live-class-aug2021,1,1,1,0,4,0,0
/store/p/network-automation-with-python-and-ansible-online-live-class-dec2021,1,1,1,0,1,0,0
/store/p/pe-ai-nov-23,1,1,1,0,1,0,0
/store/p/python-basics-online-live-class-nov2020,1,1,1,4,4,0,0
/store/p/python-networking-oct-2023,1,1,1,0,2,0,0
/store/p/pythonnetworautomation-march2023,1,1,1,0,1,0,0
/store/p/red-hat-system-administrator-online-live-jan2021,1,1,1,0,3,0,0
/store/p/red-hat-system-administrator-online-live-july2021,1,1,1,0,4,0,0
/store/p/red-hat-system-administrator-self-paced,1,1,1,2,5,0,0
/store/p/sip-essentials-online-live-class-dec2020,1,1,1,35,2,0,0
/store/p/suse-k8s-aug2021,1,1,1,0,1,0,0
/store/p/suse-k8s-dec2021/,1,1,1,0,3,0,0
/store/p/suse-k8s-may2022,1,1,1,0,1,0,0
/store/p/suse-k8s-oct2021,1,1,1,0,4,0,0
/store/p/suse-k8s-oct2022,1,1,1,0,1,0,0
/store/p/suse-k8s-sept2022,1,1,1,0,1,0,0
/store/p/suse-rancher-aug2021,1,1,1,3,4,0,0
/store/p/suse-rancher-may2023-dpk8d,1,1,1,0,1,0,0
/store/p/system-operations-on-aws-online-live-class-0ct2022,1,1,1,0,2,0,0
/store/p/system-operations-on-aws-online-live-class-feb7,1,1,1,0,1,0,0
/store/p/volte-and-the-ims-onlinelivesept,1,1,1,2,4,0,0
/store/p/volte-online-training-june2021,1,1,1,0,4,0,0
/storecissp,1,1,1,6,3,0,0
/storedeploying5g,1,1,1,0,2,0,0
/termsandconditions,1,1,1,4,4,0,0
/tim-1,1,1,1,0,1,0,0
/training,1,1,1,0,2,0,0
/training-courses-1,1,1,1,0,2,0,0
/users,1,1,1,20,3,0,0
/wiki,1,1,1,3,5,0,0
/â€‹â€‹â€‹â€‹â€‹,1,1,1,0,4,0,0
/commerce/orders/fd737a4a-145a-422e-85f7-0c835a15af97,0,1,0,72,2,0,0
